9456;Pat;Connaughton;5;SG;"6'5"";210;1993-01-06;Arlington, MA;USA;90;MIL;Milwaukee;Bucks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png
11981;Quinn;Cook;4;PG;"6'2"";179;1993-03-21;Washington, DC;USA;101;GSW;Golden State;Warriors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626188.png
13813;Charles;Cooke;4;SG;"6'5"";196;1994-07-01;Trenton, NJ;USA;92;MIA;Miami;Heat;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628429.png
13812;Jack;Cooley;45;PF;"6'10"";274;1991-04-12;Evanston, IL;USA;103;SAC;Sacramento;Kings;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204022.png
11952;Matt;Costello;10;PF;"6'10"";240;1993-08-02;Linwood, MI;USA;106;SAS;San Antonio;Spurs;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627856.png
9457;DeMarcus;Cousins;0;C;"6'11"";270;1990-08-12;Mobile, AL;USA;101;GSW;Golden State;Warriors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202326.png
9420;Robert;Covington;33;SF;"6'9"";225;1990-12-12;Bellwood, IL;USA;100;MIN;Minnesota;Timberwolves;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png
9448;Allen;Crabbe;33;SG;"6'6"";215;1992-04-09;Los Angeles, CA;USA;84;BRO;Brooklyn;Nets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203459.png
13790;Torrey;Craig;3;SG;"6'6"";215;1990-12-18;Columbia, SC;USA;99;DEN;Denver;Nuggets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628470.png
9263;Jamal;Crawford;11;SG;"6'5"";185;1980-03-20;Seattle, WA;USA;104;PHX;Phoenix;Suns;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2037.png
9107;Jae;Crowder;99;PF;"6'6"";235;1990-07-05;Villa Rica, GA;USA;98;UTA;Utah;Jazz;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203109.png
9359;Dante;Cunningham;33;SF;"6'8"";230;1987-04-21;Clinton, MD;USA;106;SAS;San Antonio;Spurs;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201967.png
9218;Stephen;Curry;30;PG;"6'3"";190;1988-03-14;Akron, OH;USA;101;GSW;Golden State;Warriors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png
9467;Seth;Curry;30;PG;"6'2"";185;1990-08-23;Charlotte, NC;USA;97;POR;Portland;Trail Blazers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png
9136;Troy;Daniels;30;SG;"6'4"";205;1991-07-15;Roanoke, VA;USA;104;PHX;Phoenix;Suns;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203584.png
9354;Anthony;Davis;23;PF;"6'10"";253;1993-03-11;Chicago, IL;USA;110;NOP;New Orleans;Pelicans;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png
9453;Ed;Davis;17;PF;"6'10"";245;1989-06-05;Washington, DC;USA;84;BRO;Brooklyn;Nets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202334.png
15349;Devin;Davis;15;C;"6'6"";225;2018-10-17;Indianapolis, IN;USA;95;ORL;Orlando;Magic;
10132;Deyonta;Davis;21;C;"6'11"";237;1996-12-01;Muskegon, MI;USA;91;ATL;Atlanta;Hawks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627738.png
9404;Dewayne;Dedmon;14;C;"7'0"";245;1989-08-12;Lancaster, CA;USA;91;ATL;Atlanta;Hawks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203473.png
9238;Sam;Dekker;7;SF;"6'9"";230;1994-05-07;Sheboygan, WI;USA;94;WAS;Washington;Wizards;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626155.png
10154;Malcolm;Delaney;5;PG;"6'3"";190;1989-03-11;Baltimore, MD;USA;91;ATL;Atlanta;Hawks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627098.png
15291;Ángel;Delgado;26;C;"6'10"";240;1994-11-20;Santo Domingo;Dominican Republic;102;LAC;Los Angeles;Clippers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629116.png
9166;Matthew;Dellavedova;8;PG;"6'4"";198;1990-09-08;Maryborough;Australia;86;CLE;Cleveland;Cavaliers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203521.png
9307;Luol;Deng;9;PF;"6'9"";220;1985-04-16;Wow;South Sudan;100;MIN;Minnesota;Timberwolves;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2736.png
9489;DeMar;DeRozan;10;SG;"6'7"";220;1989-08-05;Compton, CA;USA;106;SAS;San Antonio;Spurs;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png
15251;Marcus;Derrickson;32;SF;"6'7"";249;1996-01-31;Washington, DC;USA;101;GSW;Golden State;Warriors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629094.png
10137;Cheick;Diallo;13;PF;"6'9"";220;1996-09-13;Kayes;Mali;110;NOP;New Orleans;Pelicans;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627767.png
15250;Hamidou;Diallo;6;SG;"6'5"";198;1998-07-29;Queens, NY;USA;96;OKL;Oklahoma City;Thunder;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628977.png
9340;Gorgui;Dieng;5;PF;"6'11"";251;1990-01-18;Kebemer;Senegal;100;MIN;Minnesota;Timberwolves;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203476.png
9209;Spencer;Dinwiddie;8;PG;"6'6"";200;1993-04-06;Los Angeles, CA;USA;84;BRO;Brooklyn;Nets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203915.png
15214;Donte;DiVincenzo;9;SG;"6'5"";200;1997-01-30;Newark, DE;USA;90;MIL;Milwaukee;Bucks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png
15200;Luka;Doncic;77;SG;"6'7"";218;1999-02-26;Ljubjana;Slovenia;108;DAL;Dallas;Mavericks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png
13816;Tyler;Dorsey;2;SG;"6'5"";183;1996-02-15;Pasadena, CA;USA;107;MEM;Memphis;Grizzlies;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628416.png
13861;Damyean;Dotson;21;SG;"6'5"";210;1994-05-06;Houston, TX;USA;83;NYK;New York;Knicks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png
13847;PJ;Dozier;35;G;"6'7"";201;1996-10-25;Columbia, SC;USA;82;BOS;Boston;Celtics;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628408.png
9314;Goran;Dragic;7;PG;"6'3"";190;1986-05-06;Ljubljana;Slovenia;92;MIA;Miami;Heat;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201609.png
13965;Larry;Drew II;27;PG;"6'2"";180;1990-03-03;Los Angeles, CA;USA;110;NOP;New Orleans;Pelicans;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203580.png
9202;Andre;Drummond;0;C;"6'11"";279;1993-08-10;Mount Vernon, NY;USA;88;DET;Detroit;Pistons;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png
9528;Jared;Dudley;3;SF;"6'7"";240;1985-07-09;San Diego, CA;USA;84;BRO;Brooklyn;Nets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201162.png
9468;Duje;Dukan;26;SF;"6'9"";220;1991-12-04;Split;Croatia;89;CHI;Chicago;Bulls;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626251.png
10129;Kris;Dunn;32;PG;"6'4"";210;1994-03-18;New London, CT;USA;89;CHI;Chicago;Bulls;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627739.png
9386;Kevin;Durant;35;SF;"6'9"";240;1988-09-29;Washington, DC;USA;101;GSW;Golden State;Warriors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png
9371;Cleanthony;Early;11;SF;"6'8"";210;1991-04-17;Middletown, NY;USA;109;HOU;Houston;Rockets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203921.png
9530;Jarell;Eddie;9;SF;"6'7"";218;1991-10-29;Tampa, FL;USA;89;CHI;Chicago;Bulls;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204067.png
15311;Vincent;Edwards;12;SF;"6'8"";225;1996-04-05;Middletown, OH;USA;109;HOU;Houston;Rockets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629053.png
10120;Henry;Ellenson;8;PF;"6'11"";245;1997-01-12;Rice Lake, WI;USA;83;NYK;New York;Knicks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627740.png
9121;Wayne;Ellington;2;SG;"6'5"";200;1987-11-28;Wynnewood, PA;USA;88;DET;Detroit;Pistons;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201961.png
9418;Joel;Embiid;21;C;"7'0"";250;1994-03-16;Yaounde;Cameroon;85;PHI;Philadelphia;76ers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png
9367;James;Ennis III;8;SF;"6'7"";210;2018-10-15;Ventura, CA;USA;85;PHI;Philadelphia;76ers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203516.png
15323;Drew;Eubanks;14;PF;"6'10"";250;1997-02-01;Starkville, MS;USA;106;SAS;San Antonio;Spurs;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629234.png
9182;Jeremy;Evans;21;SF;"6'9"";200;1987-10-24;Crossett, AR;USA;91;ATL;Atlanta;Hawks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202379.png
9356;Tyreke;Evans;12;SF;"6'6"";220;1989-09-16;Chester, PA;USA;87;IND;Indiana;Pacers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201936.png
15225;Jacob;Evans;10;SG;"6'6"";210;1997-06-17;Jacksonville, NC;USA;101;GSW;Golden State;Warriors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628980.png
15306;Keenan;Evans;12;PG;"6'3"";190;1996-08-23;Richardson, TX;USA;88;DET;Detroit;Pistons;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629037.png
13858;Jawun;Evans;1;PG;"6'0"";190;1996-07-24;Greenville, SC;USA;96;OKL;Oklahoma City;Thunder;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628393.png
9509;Dante;Exum;11;G;"6'6"";190;1995-07-13;Melbourne;Australia;98;UTA;Utah;Jazz;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203957.png
9189;Kenneth;Faried;35;PF;"6'8"";228;1989-11-17;Newark, NJ;USA;109;HOU;Houston;Rockets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202702.png
9505;Derrick;Favors;15;PF;"6'10"";265;1991-07-15;Atlanta, GA;USA;98;UTA;Utah;Jazz;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202324.png
10161;Kay;Felder;20;PG;"5'9"";176;1995-03-29;Detroit, MI;USA;88;DET;Detroit;Pistons;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627770.png
9156;Cristiano;Felicio;6;C;"6'9"";280;1992-07-07;Pouso Alegre;Brazil;89;CHI;Chicago;Bulls;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626245.png
13809;Carrick;Felix;21;SG;"6'6"";201;1990-08-17;Las Vegas, AZ;USA;94;WAS;Washington;Wizards;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203467.png
9175;Raymond;Felton;2;PG;"6'1"";205;1984-06-26;Marion, SC;USA;96;OKL;Oklahoma City;Thunder;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101109.png
13748;Terrance;Ferguson;23;SG;"6'7"";184;1998-05-17;Tulsa, OK;USA;96;OKL;Oklahoma City;Thunder;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628390.png
10179;Yogi;Ferrell;11;PG;"6'0"";180;1993-05-09;Indianapolis, IN;USA;103;SAC;Sacramento;Kings;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627812.png
10117;Dorian;Finney-Smith;10;F;"6'8"";220;1993-05-04;Portsmouth, VA;USA;108;DAL;Dallas;Mavericks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627827.png
10110;Bryn;Forbes;11;SG;"6'3"";190;1993-07-23;Lansing, MI;USA;106;SAS;San Antonio;Spurs;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png
9399;Evan;Fournier;10;SG;"6'7"";205;1992-10-29;Saint-Maurice;France;95;ORL;Orlando;Magic;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203095.png
13732;De'Aaron;Fox;5;PG;"6'3"";175;1997-12-20;New Orleans, LA;USA;103;SAC;Sacramento;Kings;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628368.png
9366;Tim;Frazier;8;PG;"6'1"";170;1990-10-31;Houston, TX;USA;90;MIL;Milwaukee;Bucks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204025.png
15302;Melvin;Frazier Jr.;35;SF;"6'6"";201;1996-08-29;New Orleans, LA;USA;95;ORL;Orlando;Magic;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628982.png
9552;Jimmer;Fredette;32;PG;"6'2"";195;1989-02-25;Glens Falls, NY;USA;104;PHX;Phoenix;Suns;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202690.png
9159;Channing;Frye;8;PF;"6'11"";255;1983-05-15;White Plains, NY;USA;86;CLE;Cleveland;Cavaliers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101112.png
13729;Markelle;Fultz;20;SG;"6'4"";200;1998-05-26;Upper Marlboro, MD;USA;95;ORL;Orlando;Magic;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628365.png
15318;Wenyen;Gabriel;32;PF;"6'9"";205;1997-03-26;Khartoum;Sudan;103;SAC;Sacramento;Kings;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629117.png
15254;Abdul;Gaddy;25;PG;"6'4"";215;1992-01-25;Tacoma, WA;USA;96;OKL;Oklahoma City;Thunder;
9187;Danilo;Gallinari;8;SF;"6'10"";225;1988-08-08;Sant'Angelo Lodigiano;Italy;102;LAC;Los Angeles;Clippers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201568.png
9372;Langston;Galloway;9;PG;"6'2"";200;1991-12-09;Baton Rouge, LA;USA;88;DET;Detroit;Pistons;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204038.png
9295;Marc;Gasol;33;C;"7'1"";255;1985-01-27;Barcelona;Spain;81;TOR;Toronto;Raptors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201188.png
9149;Pau;Gasol;16;C;"7'0"";250;1980-07-05;Barcelona;Spain;90;MIL;Milwaukee;Bucks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2200.png
9459;Rudy;Gay;22;SF;"6'8"";230;1986-08-17;Brooklyn, NY;USA;106;SAS;San Antonio;Spurs;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200752.png
10121;Michael;Gbinije;9;F;"6'7"";200;1992-06-05;Hartford, CT;USA;88;DET;Detroit;Pistons;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627771.png
9361;Alonzo;Gee;15;SF;6'6'';225;1987-05-29;Riviera Beach, FL;USA;99;DEN;Denver;Nuggets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202087.png
9250;Paul;George;13;SF;"6'9"";220;1990-05-02;Palmdale, CA;USA;96;OKL;Oklahoma City;Thunder;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png
11748;Marcus;Georges-Hunt;13;SG;"6'5"";226;1994-03-28;Miami, FL;USA;100;MIN;Minnesota;Timberwolves;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627875.png
9144;Taj;Gibson;67;PF;"6'9"";235;1985-06-24;Brooklyn, NY;USA;100;MIN;Minnesota;Timberwolves;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png
13747;Harry;Giles III;20;PF;"6'10"";240;1998-04-21;Winston-Salem, NC;USA;103;SAC;Sacramento;Kings;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png
15208;Shai;Gilgeous-Alexander;2;PG;"6'6"";180;1998-07-09;Toronto, ON;Canada;102;LAC;Los Angeles;Clippers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628983.png
9503;Rudy;Gobert;27;C;"7'1"";245;1992-06-26;Saint-Quentin;France;98;UTA;Utah;Jazz;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png
9429;Archie;Goodwin;8;PG;"6'5"";205;1994-08-17;Little Rock, AR;USA;84;BRO;Brooklyn;Nets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203462.png
9352;Eric;Gordon;10;SG;"6'4"";215;1988-12-25;Indianapolis, IN;USA;109;HOU;Houston;Rockets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png
9406;Aaron;Gordon;0;PF;"6'9"";220;1995-09-16;San Jose, CA;USA;95;ORL;Orlando;Magic;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png
9519;Marcin;Gortat;13;C;"6'11"";240;1984-02-17;Lodz;Poland;102;LAC;Los Angeles;Clippers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101162.png
10125;Treveon;Graham;21;SG;"6'5"";219;1993-10-28;Washington, DC;USA;84;BRO;Brooklyn;Nets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626203.png
15297;Devonte';Graham;4;PG;"6'2"";185;1995-02-22;Raleigh, NC;USA;93;CHA;Charlotte;Hornets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png
9374;Jerian;Grant;2;PG;"6'4"";198;1992-10-09;Silver Spring, MD;USA;95;ORL;Orlando;Magic;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626170.png
9419;Jerami;Grant;9;PF;"6'9"";220;1994-03-12;Portland, OR;USA;96;OKL;Oklahoma City;Thunder;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png
15451;Donte;Grantham;15;SF;6'8'';215;2018-12-28;Martinsburg, WV;USA;96;OKL;Oklahoma City;Thunder;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629055.png
13973;Josh;Gray;5;G;6'1'';180;2018-02-02;Lake Charles, LA;USA;104;PHX;Phoenix;Suns;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627982.png
9228;Draymond;Green;23;PF;"6'7"";230;1990-03-04;Saginaw, MI;USA;101;GSW;Golden State;Warriors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png
9271;Jeff;Green;32;SF;"6'9"";235;1986-08-27;Cheverly, MD;USA;94;WAS;Washington;Wizards;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png
9316;Gerald;Green;14;SG;"6'7"";205;1986-01-26;Houston, TX;USA;109;HOU;Houston;Rockets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101123.png
9477;Danny;Green;14;SG;"6'6"";215;1987-06-22;North Babylon, NY;USA;81;TOR;Toronto;Raptors;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201980.png
9302;JaMychal;Green;0;PF;"6'9"";227;1990-06-20;Montgomery, AL;USA;102;LAC;Los Angeles;Clippers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203210.png
9262;Blake;Griffin;32;PF;"6'10"";251;1989-03-15;Oklahoma City, OK;USA;88;DET;Detroit;Pistons;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png
9658;Justin;Hamilton;41;C;"7'0"";255;1990-04-01;Newport Beach, CA;USA;84;BRO;Brooklyn;Nets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203120.png
13863;Daniel;Hamilton;25;G;"6'7"";195;1995-08-08;Los Angeles, CA;USA;91;ATL;Atlanta;Hawks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627772.png
9657;A.J.;Hammons;4;C;"7'0"";260;1992-08-27;Gary, IN;USA;92;MIA;Miami;Heat;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627773.png
9087;Tim;Hardaway Jr.;3;SG;"6'6"";205;1992-03-15;Orinda, CA;USA;108;DAL;Dallas;Mavericks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png
9232;James;Harden;13;SG;"6'5"";220;1989-08-26;Los Angeles, CA;USA;109;HOU;Houston;Rockets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png
9444;Maurice;Harkless;4;SF;"6'9"";220;1993-05-11;Queens, NY;USA;97;POR;Portland;Trail Blazers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203090.png
9244;Montrezl;Harrell;5;PF;"6'8"";240;1994-01-26;Tarboro, NC;USA;102;LAC;Los Angeles;Clippers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png
9176;Devin;Harris;34;SG;"6'3"";185;1983-02-26;Milwaukee, WI;USA;108;DAL;Dallas;Mavericks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2734.png
9191;Gary;Harris;14;SG;"6'4"";210;1994-09-14;Fishers, IN;USA;99;DEN;Denver;Nuggets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png
9540;Joe;Harris;12;SF;"6'6"";219;1991-09-06;Chelan, WA;USA;84;BRO;Brooklyn;Nets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203925.png
9212;Tobias;Harris;34;PF;"6'9"";235;1992-07-12;Islip, NY;USA;85;PHI;Philadelphia;76ers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png
9140;Aaron;Harrison;9;SG;6'6'';210;1994-10-27;San Antonio, TX;USA;108;DAL;Dallas;Mavericks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626151.png
14118;Shaquille;Harrison;10;G;"6'4"";190;1993-10-06;Kansas City, MO;USA;89;CHI;Chicago;Bulls;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627885.png
10130;Andrew;Harrison;5;PG;"6'6"";213;1994-10-27;San Antonio, TX;USA;110;NOP;New Orleans;Pelicans;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626150.png
13756;Josh;Hart;5;SG;"6'5"";215;1995-03-06;Silver Spring, MD;USA;105;LAL;Los Angeles;Lakers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png
15281;Isaiah;Hartenstein;55;PF;"7'0"";249;1998-05-05;Eugene, OR;USA;109;HOU;Houston;Rockets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png
9310;Udonis;Haslem;40;C;"6'8"";235;1980-06-09;Miami, FL;USA;92;MIA;Miami;Heat;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2617.png
13962;Nigel;Hayes;15;SF;"6'7"";254;1994-12-13;Westerville, OH;USA;103;SAC;Sacramento;Kings;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628502.png
9506;Gordon;Hayward;20;SF;"6'8"";226;1990-03-23;Indianapolis, IN;USA;82;BOS;Boston;Celtics;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png
13959;Myke;Henry;4;F;"6'6"";210;1992-12-22;Chicago, IL;USA;107;MEM;Memphis;Grizzlies;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627988.png
9324;John;Henson;31;PF;"6'11"";229;1990-12-28;Greensboro, NC;USA;86;CLE;Cleveland;Cavaliers;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203089.png
10101;Guillermo;Hernangomez;14;C;"6'11"";240;1994-05-26;Madrid;Spain;93;CHA;Charlotte;Hornets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626195.png
10135;Juancho;Hernangomez;41;SF;"6'9"";230;1995-09-28;Madrid;Spain;99;DEN;Denver;Nuggets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627823.png
9409;Mario;Hezonja;8;SF;"6'8"";218;1995-02-25;Dubrovnik;Croatia;83;NYK;New York;Knicks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626209.png
13836;Isaiah;Hicks;26;F;"6'9"";233;1994-07-24;Oxford, NC;USA;83;NYK;New York;Knicks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628439.png
10136;Buddy;Hield;24;SG;"6'4"";214;1993-12-15;Freeport;Bahamas;103;SAC;Sacramento;Kings;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627741.png
9521;Nene;Hilario;42;PF;"6'11"";250;1982-09-13;Sao Carlos;Brazil;109;HOU;Houston;Rockets;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2403.png
9251;Solomon;Hill;44;SF;"6'7"";225;1991-03-18;Los Angeles, CA;USA;110;NOP;New Orleans;Pelicans;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203524.png
9248;George;Hill;3;PG;"6'3"";188;1986-05-02;Indianapolis, IN;USA;90;MIL;Milwaukee;Bucks;https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png
